Year,Host_City,Host_Country,Country,Gold,Silver,Bronze,M_Total,Men,Women,P_Total,Population,Latitude,Longtitude,Participation_Per_Ten_Million,,,,
1996,Atlanta,United States of America,Czech Republic,2,7,1,10,36,7,43,10866667,18.735693,-70.162651,263.8036729,,,,
1996,Atlanta,United States of America,Denmark,7,17,17,41,25,20,45,17688599,-1.831239,-78.183406,169.6007694,,,,
1996,Atlanta,United States of America,Dominican Republic,1,0,0,1,2,0,2,102659126,26.820553,30.802498,1.298796693,,,,
1996,Atlanta,United States of America,Ecuador,0,0,0,0,2,0,2,1326693,58.595272,25.013607,100.5005177,,,,
1996,Atlanta,United States of America,Egypt,8,11,11,30,26,5,31,48678,61.892635,-6.911806,42455.86644,,,,
1996,Atlanta,United States of America,Estonia,3,4,2,9,2,8,10,897573,-16.578193,179.414413,742.7436728,,,,
1996,Atlanta,United States of America,Faroe Islands,0,0,0,0,0,1,1,5542237,61.92411,25.748151,12.02883721,,,,
1996,Atlanta,United States of America,Fiji,0,0,0,0,2,0,2,65298930,46.227638,2.213749,2.041891549,,,,
1996,Atlanta,United States of America,Finland,4,5,4,13,53,12,65,83830972,51.165691,10.451526,51.69131682,,,,
1996,Atlanta,United States of America,France,35,29,31,95,122,25,147,67948282,55.378051,-3.435973,144.2273404,,,,
1996,Atlanta,United States of America,Germany,40,58,51,149,153,78,231,10413936,39.074208,21.824312,1478.787655,,,,
1996,Atlanta,United States of America,Great Britain,39,42,41,122,165,83,248,9931333,15.199999,-86.241905,1664.764774,,,,
1996,Atlanta,United States of America,Greece,1,1,3,5,16,0,16,7507523,22.396428,114.109497,142.0797068,,,,
1996,Atlanta,United States of America,Honduras,0,0,0,0,2,0,2,9655983,47.162494,19.503304,13.80836455,,,,
1996,Atlanta,United States of America,"Hong Kong, China",5,5,5,15,19,5,24,341628,64.963051,-19.020835,4683.45686,,,,
1996,Atlanta,United States of America,Hungary,5,2,3,10,32,10,42,1382345085,20.593684,78.96288,2.025543426,,,,
1996,Atlanta,United States of America,Iceland,5,4,5,14,6,4,10,274021604,-0.789275,113.921327,2.432898198,,,,
1996,Atlanta,United States of America,India,0,0,0,0,9,0,9,84176929,32.427908,53.688046,7.127843782,,,,
1996,Atlanta,United States of America,Indonesia,0,0,0,0,1,0,1,4947267,53.41291,-8.24389,13.47545355,,,,
1996,Atlanta,United States of America,Islamic Republic of Iran,9,5,3,17,28,2,30,8678517,31.046051,34.851612,230.4541202,,,,
1996,Atlanta,United States of America,Ireland,1,3,6,10,46,17,63,60446035,41.87194,12.56738,69.48346571,,,,
1996,Atlanta,United States of America,Israel,0,4,5,9,37,3,40,2963429,18.109581,-77.297508,899.8584635,,,,
1996,Atlanta,United States of America,Italy,11,20,14,45,59,19,78,126407422,36.204824,138.252924,41.13682502,,,,
